int	int	string	string	int	float	float	float	Vector3	float	Vector3	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	float	string	int	int	int	int	int	int[]	int	int	int
10101003	2	M709	水精灵	8	1.2	0.5	1.25	(0,0,0)	1	(0,0,0)	1	0	25	25	9	0	1	0	0	0	4000	4418	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	99	0	0	0	1	1	1		1	1	1	1	0	0	9	80001	0
10101004	2	M004	魔化狼妖	12	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	26	26	12	0	1	0	0	0	4000	5076	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	130	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10101005	2	M005	发狂山豹	14	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	26	26	12	0	1	0	0	0	4000	5639	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	152	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10102001	2	M006	凶牙猛虎	17	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	54	54	12	0	2	0	0	0	4000	6485	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	152	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10103001	2	M007	狂暴巨熊	20	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	55	55	12	0	171	0	0	0	3000	5639	2	0	200	0	6	0	0	0	0	0	0	0	0	1	10	1	1660	0	5	0	186	1	99	M007	1	2	1	1	0	515|516|517	5	0	0
10201001	2	M008	魔化野猪	22	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	36	36	12	0	5	0	0	0	4000	7425	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	204	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10201002	2	M704	云鹰	24	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	48	48	12	0	5	0	0	0	4000	8271	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	204	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10201003	2	M703	妖兵	29	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	49	49	14	0	6	0	0	0	4000	9211	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	271	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10201004	2	M012	幽魂巫师	31	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	50	50	14	0	6	0	0	0	4000	10058	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	311	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10201005	2	M011	魔物	35	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	62	62	19	0	7	0	0	0	4000	10998	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	472	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10202001	2	M013	魂灵	37	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	77	77	22	0	7	0	0	0	4000	12220	0	0	200	2	6	0	0	0	0	0	0	0	0	1	10	1	518	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10203001	2	M014	狂躁巨猿	40	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	96	96	36	0	193	0	0	0	3000	101543	4	0	200	0	6	0	0	0	0	0	0	0	0	1	10	1	7410	0	5	0	186	1	99	M014	1	2	1	1	0	518|519|520	9	0	0
10301001	2	M015	剑士	43	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	106	106	44	0	18	0	0	0	4000	13066	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	693	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10301002	2	M017	巨剑士	48	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	132	132	46	0	18	0	0	0	4000	13912	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	760	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10301003	2	M018	亡灵剑士	52	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	174	174	47	0	19	0	0	0	4000	14852	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	832	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10301004	2	M016	暗影剑士	56	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	190	190	47	0	20	0	0	0	4000	15792	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	901	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10301005	2	M700	剑灵	58	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	214	214	59	0	21	0	0	0	4000	16638	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	972	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10302001	2	M701	魔界士兵	60	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	218	218	63	0	21	0	0	0	4000	17484	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	1043	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10401001	2	M023	魔化士兵	70	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	269	269	77	0	0	0	0	0	4000	19176	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	1742	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10401002	2	M022	魔化哨兵	80	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	311	311	106	0	0	0	0	0	4000	20774	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	2397	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10401003	2	M010	狂暴妖兵	90	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	356	356	0	0	0	0	0	0	4000	22560	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	5177	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10401004	2	M025	魔界冥魂	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	410	410	0	0	0	0	0	0	4000	24158	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	6208	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10401005	2	M026	花妖	110	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	488	488	0	10000	0	0	0	0	4000	25850	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	7207	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10402001	2	M027	树妖	120	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	587	587	0	10000	0	0	0	0	4000	27636	0	0	200	2	6	0	0	0	0	0	0	0	0	0	10	1	8975	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
10501001	2	M029	异化魔兵	130	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	641	641	0	10000	5	0	0	0	4000	47564	0	0	200	2	6	10030	0	0	0	0	0	0	0	0	10	2	10810	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10501002	2	M030	冰霜巨蝎	140	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	720	720	0	10000	13	0	0	0	4000	52640	0	0	200	2	6	10030	0	0	0	0	0	0	0	0	10	2	11903	0	1	0	1	1	1		1	1	1	1	0	0	9	0	0
10501003	2	M031	冰川蛮兽	150	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	817	817	0	10000	5	0	0	0	4000	57715	0	0	200	2	6	10030	0	0	0	0	0	0	0	0	10	2	12825	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10501004	2	M032	雪山巨猿	160	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	900	900	0	10000	8	0	0	0	4000	62885	0	0	200	2	6	10031	0	0	0	0	0	0	0	0	10	2	14427	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10501005	2	M033	魔界幼龙	170	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1024	1024	0	10000	13	0	0	0	4000	67867	0	0	200	2	6	10031	0	0	0	0	0	0	0	0	10	2	16603	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10502001	2	M034	幽冥	180	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1170	1170	0	10000	21	0	0	0	4000	73131	0	0	200	2	6	10031	0	0	0	0	0	0	0	0	10	2	20527	0	0	0	1	1	1		1	1	1	1	0	0	9	0	0
10601001	2	M036	鱼人战士	190	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1264	1264	0	10000	34	0	0	0	4000	80181	0	0	200	2	6	10031	0	0	0	0	0	0	0	0	10	2	24331	0	0	5	1	1	1		1	1	1	1	0	0	9	0	0
10601002	2	M037	海岛巨蟹	200	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1372	1372	0	10000	5	0	0	0	4000	87231	0	0	200	2	6	10031	0	0	0	0	0	0	0	0	10	2	28607	0	1	7	1	1	1		1	1	1	1	0	0	10	0	0
10601003	2	M038	遗迹祭祀	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1536	1536	0	10000	8	0	0	0	4000	94281	0	0	200	2	6	10032	0	0	0	0	0	0	0	0	10	2	31130	0	0	9	1	1	1		1	1	1	1	0	0	13	0	0
10601004	2	M039	海妖	220	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1712	1712	0	10000	13	0	0	0	4000	101332	0	0	200	2	6	10032	0	0	0	0	0	0	0	0	10	2	36255	0	0	11	1	1	1		1	1	1	1	0	0	17	0	0
10601005	2	M040	鲛人	230	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1992	1992	0	10000	21	0	0	0	4000	109510	0	0	200	2	6	10032	0	0	0	0	0	0	0	0	10	2	46512	0	0	13	1	1	1		1	1	1	1	0	0	22	0	0
10602001	2	M041	飞蛇	240	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2264	2264	0	10000	34	0	0	0	4000	117688	0	0	200	2	6	10032	0	0	0	0	0	0	0	0	10	2	53423	0	0	16	1	1	1	0	1	1	1	1	0	0	28	0	0
10701001	2	M043	火山兽	250	1.2	0.5	1.5	(0,0,0)	1	(0,0,0)	1	0	2149	2149	0	10000	13	0	0	0	4000	125866	0	0	200	2	6	10032	0	0	0	0	0	0	0	0	10	2	59742	0	0	19	1	1	1		1	1	1	1	0	0	36	0	0
10701002	2	M044	熔岩巨鳄	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2320	2320	0	10000	21	0	0	0	4000	134044	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	69672	0	0	22	1	1	1		1	1	1	1	0	0	41	0	0
10701003	2	M045	烈焰巨虎	270	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2583	2583	0	10000	34	0	0	0	4000	142222	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	80359	0	0	25	1	1	1		1	1	1	1	0	0	52	0	0
10701004	2	M046	魔族先锋	280	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2886	2886	0	10000	55	0	0	0	4000	150400	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	93890	0	0	29	1	1	1		1	1	1	1	0	0	65	0	0
10701005	2	M706	熔岩魔龙	290	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3353	3353	0	10000	89	0	0	0	4000	158578	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	117885	0	0	33	1	1	1		1	1	1	1	0	0	80	0	0
10702001	2	M047	炼狱剑魔	300	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4340	4340	0	10000	13	0	0	0	4000	166756	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	141341	0	0	38	1	1	1		1	1	1	1	0	0	99	0	0
10801001	2	M009	幻界神鹰	310	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4149	4149	0	10000	21	0	0	0	4000	134044	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	168350	0	0	22	1	1	1		1	1	1	1	0	0	41	0	0
10801002	2	M051	仙缘鹿	320	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4820	4820	0	10000	34	0	0	0	4000	142222	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	190568	0	0	25	1	1	1		1	1	1	1	0	0	52	0	0
10801003	2	M040	龙鲛战士	330	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5283	5283	0	10000	55	0	0	0	4000	150400	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	217452	0	0	29	1	1	1		1	1	1	1	0	0	65	0	0
10801004	2	M058	枪神护卫	340	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5586	5586	0	10000	89	0	0	0	4000	158578	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	251884	0	0	33	1	1	1		1	1	1	1	0	0	80	0	0
10801005	2	M702	梦境之狼	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	6053	6053	0	10000	144	0	0	0	4000	166756	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	308118	0	0	38	1	1	1		1	1	1	1	0	0	99	0	0
10802001	2	M055	雷炎狮	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	7340	7340	0	10000	233	0	0	0	4000	166756	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	616237	0	1	38	1	1	1		1	1	1	1	0	0	99	0	0
10901001	2	M005	两仪狂豹	310	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4149	4149	0	10000	21	0	0	0	4000	134044	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	168350	0	0	22	1	1	1		1	1	1	1	0	0	41	0	0
10901002	2	M006	山间凶虎	320	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4820	4820	0	10000	34	0	0	0	4000	142222	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	190568	0	0	25	1	1	1		1	1	1	1	0	0	52	0	0
10901003	2	M704	夜鹰	330	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5283	5283	0	10000	55	0	0	0	4000	150400	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	217452	0	0	29	1	1	1		1	1	1	1	0	0	65	0	0
10901004	2	M012	亡者巫师	340	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5586	5586	0	10000	89	0	0	0	4000	158578	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	251884	0	0	33	1	1	1		1	1	1	1	0	0	80	0	0
10901005	2	M029	魔之士兵	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	6053	6053	0	10000	144	0	0	0	4000	166756	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	308118	0	0	38	1	1	1		1	1	1	1	0	0	99	0	0
10902001	2	M046	魔界战将	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	7340	7340	0	10000	233	0	0	0	4000	166756	0	0	200	2	6	10033	0	0	0	0	0	0	0	0	10	2	616237	0	1	38	1	1	1		1	1	1	1	0	0	99	0	0
10303001	2	M021	御剑尊者	100	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	864	864	479	10000	2598	0	0	0	3000	428948	17	42	200	0	6	23010	0	0	0	0	0	0	0	0	10	1	169500	0	5	0	186	1	0	M021	1	2	1	1	0	521|504|501	99	0	0
10403001	2	M028	逍遥城主	130	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	2576	2576	1625	10000	3638	0	0	0	3000	582685	21	0	200	2	6	23010	0	0	0	0	0	0	0	0	10	1	2738271	0	5	0	186	1	0	M028	1	1	2	1	0	522|511|508	99	0	0
10503001	2	M705	极寒之心	200	2.5	0.9	2.5	(0,0,0)	1.4	(0,0,0)	0	0	6424	6424	4198	10000	7947	0	0	0	3000	951846	28	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	34470653	0	5	0	186	1	0	M705	1	1	2	1	0	523|504|501	99	0	0
10603001	2	M042	潮汐巨兽	250	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	8704	8704	7552	10000	9843	0	0	0	3000	1188148	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	10242204	1	5	0	186	1	0	M042	1	1	2	1	0	524|525|526	99	0	0
10703001	2	M049	极炎之兽	300	2.5	0.9	2	(0,0,0)	0.7	(0,0,0)	0	0	18948	18948	12557	10000	19835	0	0	0	3000	1600963	38	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	90538333	2	5	0	186	1	0	M049	1	1	2	1	0	0	99	0	0
10803001	2	M056	白泽	350	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	32646	32646	19409	10000	27968	0	0	0	3000	2013778	43	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	35607248	6	5	0	186	1	0	M056	1	1	2	1	0	0	99	0	0
10903001	2	M057	烈风将军	350	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	30747	30747	19409	10000	26029	0	0	0	3000	2013778	43	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	35607248	6	5	0	186	1	0	M056	1	1	2	1	0	0	99	0	0
20102001	2	M069	精英狼蛛	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	566	566	0	0	150	0	0	0	3000	353028	14	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	145018	0	1	0	1	1	99		1	1	1	1	0	0	18	0	0
20102002	2	M070	精英鱼妖	140	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	887	887	0	0	200	0	0	0	3000	531440	20	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	485729	0	1	0	1	1	99		1	1	1	1	0	0	20	0	0
20102003	2	M071	精英海石精	155	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1474	1474	0	0	650	0	0	0	3000	608308	22	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	652081	0	1	0	1	1	99		1	1	1	1	0	0	38	0	0
20102004	2	M072	精英海牛	175	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1688	1688	0	0	650	0	0	0	3000	710800	24	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	903565	0	1	0	1	1	99		1	1	1	1	0	0	47	0	0
20102005	2	M073	精英海斗士	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2438	2438	0	0	818	0	0	0	3000	951846	28	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	2284641	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20102006	2	M074	精英地龙	230	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2800	2800	0	0	865	0	0	0	3000	1105585	31	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	4238863	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20102007	2	M075	精英冰骨妖	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3863	3863	0	0	1040	0	0	0	3000	1353274	34	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	7958472	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20103001	2	M076	蜘蛛女皇	105	2.5	0.9	1	(0,0,0)	0.55	(0,0,0)	0	0	817	817	447	10000	974	0	0	0	3000	353028	14	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	1356570	0	5	0	186	1	0	M076	1	1	2	1	0	528|511|508	99	0	0
20103002	2	M077	嗜海狂鲨	145	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	3062	3062	1968	10000	4265	0	0	0	3000	659554	23	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	8731723	0	5	0	186	1	0	M077	1	1	2	1	0	529|525|526	99	0	0
20103003	2	M078	古墓石巨人	160	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	3279	3279	2565	10000	4334	0	0	0	3000	685177	24	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	10765997	0	5	0	186	1	0	M078	1	1	2	1	0	530|531|532	99	0	0
20103004	2	M079	残暴海怪	180	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	4004	4004	3200	10000	4740	0	0	0	3000	809496	26	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	15038816	0	5	0	186	1	0	M079	1	1	2	1	0	533|504|501	99	0	0
20103005	2	M080	寒冰古妖	215	2.5	0.9	1	(0,0,0)	0.65	(0,0,0)	0	0	6278	6278	5115	10000	7224	0	0	0	3000	1064778	30	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	54533633	0	5	0	186	1	0	M080	1	1	2	1	0	534|504|501	99	0	0
20103006	2	M081	翻水妖龙	235	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	7400	7400	6387	10000	7954	0	0	0	3000	1229904	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	98110976	0	5	0	186	1	0	M081	1	1	2	1	0	542|543|544	99	0	0
20103007	2	M082	深海之王	265	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	11179	11179	8701	10000	12121	0	0	0	3000	1312467	34	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	42945905	1	5	0	186	1	0	M082	1	1	2	1	0	0	99	0	0
20202001	2	M093	精英荒蛇	250	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3367	3367	0	0	879	0	0	0	3000	1270711	33	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	6661002	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202002	2	M094	精英沙蝎	255	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3727	3727	0	0	1034	0	0	0	3000	1312467	34	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	7236076	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202003	2	M707	精英火牛	300	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5927	5927	0	0	1081	0	0	0	3000	1683526	39	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	17189190	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202004	2	M096	精英荒漠豹	305	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	6339	6339	0	0	1238	0	0	0	3000	1725282	39	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	17484543	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202005	2	M097	精英沙匪	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	10062	10062	0	0	1314	0	0	0	3000	2096341	45	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	35364299	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202006	2	M098	精英仙人掌	355	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	10164	10164	0	0	1465	0	0	0	3000	2103933	45	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	37009912	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20202007	2	M099	精英流沙鳄	400	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	18034	18034	0	0	1520	0	0	0	3000	2167516	50	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	84729912	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20203001	2	M100	荒漠巴蛇	255	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	8891	8891	7857	10000	9808	0	0	0	3000	1229904	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	18802607	1	5	0	186	1	0	M100	1	1	2	1	0	535|537|536	99	0	0
20203002	2	M101	荒漠独角狮	260	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	9697	9697	8278	10000	10374	0	0	0	3000	1270711	33	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	29872194	1	5	0	186	1	0	M101	1	1	2	1	0	539|537|538	99	0	0
20203003	2	M102	死亡沙灵	305	2.5	0.9	1	(0,0,0)	0.65	(0,0,0)	0	0	18835	18835	13147	10000	19148	0	0	0	3000	1642719	38	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	9919136	3	5	0	186	1	0	M102	1	1	2	1	0	0	99	0	0
20203004	2	M103	蛊雕	310	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	20204	20204	14036	10000	19851	0	0	0	3000	1683526	39	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	35054889	3	5	0	186	1	0	M103	1	1	2	1	0	539|540|541	99	0	0
20203005	2	M104	荒漠匪首	355	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	34168	34168	20339	10000	26746	0	0	0	3000	2055534	44	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	74701675	6	5	0	186	1	0	M104	1	1	2	1	0	527|504|501	99	0	0
20203006	2	M105	迷幻之灵	360	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	38090	38090	21737	10000	28097	0	0	0	3000	2096341	45	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	26384103	7	5	0	186	1	0	M105	1	1	2	1	0	0	99	0	0
20203007	2	M106	荒漠巨兽	405	2.5	0.9	2	(0,0,0)	0.9	(0,0,0)	0	0	60484	60484	33531	10000	42327	0	0	0	3000	2160873	49	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	22375878	19	5	0	186	1	0	M049	1	1	2	1	0	0	99	0	0
20302001	2	M022	秘境护卫	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	720	720	0	0	300	0	0	0	3000	353028	14	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	145022	0	1	0	1	1	99		1	1	1	1	0	0	18	0	0
20302002	2	M070	黄金狮	140	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1099	1099	0	0	400	0	0	0	3000	531440	20	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	408405	0	1	0	1	1	99		1	1	1	1	0	0	20	0	0
20302003	2	M095	金甲蛮牛	155	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2170	2170	0	0	1300	0	0	0	3000	608308	22	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	512060	0	1	0	1	1	99		1	1	1	1	0	0	38	0	0
20302004	2	M040	灵鲛斗士	175	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2406	2406	0	0	1300	0	0	0	3000	710800	24	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	724553	0	1	0	1	1	99		1	1	1	1	0	0	47	0	0
20302005	2	M055	紫炎灵狮	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3464	3464	0	0	1637	0	0	0	3000	951846	28	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	1709316	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20302006	2	M058	黄金战将	230	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3904	3904	0	0	1730	0	0	0	3000	1105585	31	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	2863154	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20302007	2	M028	秘境之主	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5292	5292	0	0	2081	0	0	0	3000	1353274	34	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	4693404	0	1	0	1	1	99		1	1	1	1	0	0	99	0	0
20303001	2	M007	残暴古熊王	105	2.5	0.9	1	(0,0,0)	0.55	(0,0,0)	0	0	817	817	447	10000	974	0	0	0	3000	353028	14	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	2	1356570	0	5	0	186	1	0	M076	1	1	2	1	0	528|511|508	99	0	0
